,Record Date,Exchange Rate,Effective Date,Country,Currency,Country Name,Country Code,GDPGrowth,Year
7706,6/30/13,79.0,20130630,Bangladesh,Taka,Bangladesh,50,6.013605658,2013
7707,9/30/13,79.0,20130930,Bangladesh,Taka,Bangladesh,50,6.013605658,2013
7708,12/31/13,79.0,20131231,Bangladesh,Taka,Bangladesh,50,6.013605658,2013
7709,3/31/13,2.02,20130331,Barbados,Dollar,Barbados,52,-1.299208208,2013
7710,6/30/13,2.02,20130630,Barbados,Dollar,Barbados,52,-1.299208208,2013
7711,9/30/13,2.02,20130930,Barbados,Dollar,Barbados,52,-1.299208208,2013
7712,12/31/13,2.02,20131231,Barbados,Dollar,Barbados,52,-1.299208208,2013
7713,3/31/13,8680.0,20130331,Belarus,Ruble,Belarus,112,1.003470772,2013
7714,6/30/13,8790.0,20130630,Belarus,Ruble,Belarus,112,1.003470772,2013
7715,9/30/13,9080.0,20130930,Belarus,Ruble,Belarus,112,1.003470772,2013
7716,12/31/13,9510.0,20131231,Belarus,Ruble,Belarus,112,1.003470772,2013
7717,3/31/13,0.78,20130331,Belgium,Euro,Belgium,56,0.459242193,2013
7718,6/30/13,0.77,20130630,Belgium,Euro,Belgium,56,0.459242193,2013
7719,9/30/13,0.74,20130930,Belgium,Euro,Belgium,56,0.459242193,2013
7720,12/31/13,0.726,20131231,Belgium,Euro,Belgium,56,0.459242193,2013
7721,3/31/13,2.0,20130331,Belize,Dollar,Belize,84,4.437643837,2013
7722,6/30/13,2.0,20130630,Belize,Dollar,Belize,84,4.437643837,2013
7723,9/30/13,2.0,20130930,Belize,Dollar,Belize,84,4.437643837,2013
7724,12/31/13,2.0,20131231,Belize,Dollar,Belize,84,4.437643837,2013
7725,3/31/13,511.67,20130331,Benin,CFA Franc,Benin,204,7.191433721,2013
7726,6/30/13,501.41,20130630,Benin,CFA Franc,Benin,204,7.191433721,2013
7727,9/30/13,485.93,20130930,Benin,CFA Franc,Benin,204,7.191433721,2013
7728,12/31/13,475.0,20131231,Benin,CFA Franc,Benin,204,7.191433721,2013
7729,3/31/13,1.0,20130331,Bermuda,Dollar,Bermuda,60,-0.279708545,2013
7730,6/30/13,1.0,20130630,Bermuda,Dollar,Bermuda,60,-0.279708545,2013
7731,9/30/13,1.0,20130930,Bermuda,Dollar,Bermuda,60,-0.279708545,2013
7732,12/31/13,1.0,20131231,Bermuda,Dollar,Bermuda,60,-0.279708545,2013
7733,3/31/13,6.96,20130331,Bolivia,Boliviano,Bolivia,68,6.796011428,2013
7734,6/30/13,6.86,20130630,Bolivia,Boliviano,Bolivia,68,6.796011428,2013
7735,9/30/13,6.86,20130930,Bolivia,Boliviano,Bolivia,68,6.796011428,2013
7736,12/31/13,6.86,20131231,Bolivia,Boliviano,Bolivia,68,6.796011428,2013
7737,3/31/13,8.24,20130331,Botswana,Pula,Botswana,72,11.10282378,2013
7738,6/30/13,8.59,20130630,Botswana,Pula,Botswana,72,11.10282378,2013
7739,9/30/13,8.56,20130930,Botswana,Pula,Botswana,72,11.10282378,2013
7740,12/31/13,8.749,20131231,Botswana,Pula,Botswana,72,11.10282378,2013
7741,3/31/13,2.02,20130331,Brazil,Real,Brazil,76,3.004822669,2013
7742,6/30/13,2.2,20130630,Brazil,Real,Brazil,76,3.004822669,2013
7743,9/30/13,2.26,20130930,Brazil,Real,Brazil,76,3.004822669,2013
7744,12/31/13,2.362,20131231,Brazil,Real,Brazil,76,3.004822669,2013
7745,3/31/13,1.53,20130331,Bulgaria,Lev New,Bulgaria,100,-0.542751313,2013
7746,6/30/13,1.5,20130630,Bulgaria,Lev New,Bulgaria,100,-0.542751313,2013
7747,9/30/13,1.45,20130930,Bulgaria,Lev New,Bulgaria,100,-0.542751313,2013
7748,12/31/13,1.421,20131231,Bulgaria,Lev New,Bulgaria,100,-0.542751313,2013
7749,3/31/13,511.67,20130331,Burkina Faso,CFA Franc,Burkina Faso,854,5.792584845,2013
7750,6/30/13,501.41,20130630,Burkina Faso,CFA Franc,Burkina Faso,854,5.792584845,2013
7751,9/30/13,485.93,20130930,Burkina Faso,CFA Franc,Burkina Faso,854,5.792584845,2013
7752,12/31/13,475.0,20131231,Burkina Faso,CFA Franc,Burkina Faso,854,5.792584845,2013
7753,3/31/13,1650.0,20130331,Burundi,Franc,Burundi,108,4.924189898,2013
7754,6/30/13,1560.0,20130630,Burundi,Franc,Burundi,108,4.924189898,2013
7755,9/30/13,1560.0,20130930,Burundi,Franc,Burundi,108,4.924189898,2013
7756,12/31/13,1540.0,20131231,Burundi,Franc,Burundi,108,4.924189898,2013
7757,3/31/13,511.67,20130331,Cameroon,CFA Franc,Cameroon,120,4.995529161,2013
7758,6/30/13,501.41,20130630,Cameroon,CFA Franc,Cameroon,120,4.995529161,2013
7759,9/30/13,485.93,20130930,Cameroon,CFA Franc,Cameroon,120,4.995529161,2013
7760,12/31/13,476.54,20131231,Cameroon,CFA Franc,Cameroon,120,4.995529161,2013
7761,3/31/13,1.02,20130331,Canada,Dollar,Canada,124,2.325813574,2013
7762,6/30/13,1.05,20130630,Canada,Dollar,Canada,124,2.325813574,2013
7763,9/30/13,1.03,20130930,Canada,Dollar,Canada,124,2.325813574,2013
7764,12/31/13,1.064,20131231,Canada,Dollar,Canada,124,2.325813574,2013
7765,3/31/13,84.18,20130331,Cape Verde,Escudo,Cape Verde,132,0.632136727,2013
7766,6/30/13,82.05,20130630,Cape Verde,Escudo,Cape Verde,132,0.632136727,2013
7767,9/30/13,80.3,20130930,Cape Verde,Escudo,Cape Verde,132,0.632136727,2013
7768,12/31/13,80.303,20131231,Cape Verde,Escudo,Cape Verde,132,0.632136727,2013
7769,3/31/13,511.67,20130331,Chad,CFA Franc,Chad,148,5.700001363,2013
7770,6/30/13,501.41,20130630,Chad,CFA Franc,Chad,148,5.700001363,2013
7771,9/30/13,485.93,20130930,Chad,CFA Franc,Chad,148,5.700001363,2013
7772,12/31/13,476.54,20131231,Chad,CFA Franc,Chad,148,5.700001363,2013
7773,3/31/13,471.5,20130331,Chile,Peso,Chile,152,3.308508245,2013
7774,6/30/13,503.3,20130630,Chile,Peso,Chile,152,3.308508245,2013
7775,9/30/13,503.42,20130930,Chile,Peso,Chile,152,3.308508245,2013
7776,12/31/13,525.32,20131231,Chile,Peso,Chile,152,3.308508245,2013
7777,3/31/13,6.21,20130331,China,Renminbi,China,156,7.766150097,2013
7778,6/30/13,6.14,20130630,China,Renminbi,China,156,7.766150097,2013
7779,9/30/13,6.12,20130930,China,Renminbi,China,156,7.766150097,2013
7780,12/31/13,6.054,20131231,China,Renminbi,China,156,7.766150097,2013
7781,3/31/13,1824.0,20130331,Colombia,Peso,Colombia,170,5.13399352,2013
7782,6/30/13,1922.59,20130630,Colombia,Peso,Colombia,170,5.13399352,2013
7783,9/30/13,1907.0,20130930,Colombia,Peso,Colombia,170,5.13399352,2013
7784,12/31/13,1924.98,20131231,Colombia,Peso,Colombia,170,5.13399352,2013
7785,3/31/13,361.35,20130331,Comoros,Franc,Comoros,174,4.466247315,2013
7786,6/30/13,361.35,20130630,Comoros,Franc,Comoros,174,4.466247315,2013
7787,9/30/13,361.35,20130930,Comoros,Franc,Comoros,174,4.466247315,2013
7788,12/31/13,361.35,20131231,Comoros,Franc,Comoros,174,4.466247315,2013
7789,3/31/13,498.6,20130331,Costa Rica,Colon,Costa Rica,188,2.494766114,2013
7790,6/30/13,498.7,20130630,Costa Rica,Colon,Costa Rica,188,2.494766114,2013
7791,9/30/13,499.1,20130930,Costa Rica,Colon,Costa Rica,188,2.494766114,2013
7792,12/31/13,495.2,20131231,Costa Rica,Colon,Costa Rica,188,2.494766114,2013
7793,3/31/13,5.83,20130331,Croatia,KUNA,Croatia,191,-0.396793619,2013
7794,6/30/13,5.63,20130630,Croatia,KUNA,Croatia,191,-0.396793619,2013
7795,9/30/13,5.56,20130930,Croatia,KUNA,Croatia,191,-0.396793619,2013
7796,12/31/13,5.46,20131231,Croatia,KUNA,Croatia,191,-0.396793619,2013
7797,3/31/13,1.0,20130331,Cuba,Chavito,Cuba,192,2.747602563,2013
7798,6/30/13,1.0,20130630,Cuba,Chavito,Cuba,192,2.747602563,2013
7799,9/30/13,1.0,20130930,Cuba,Chavito,Cuba,192,2.747602563,2013
7800,12/31/13,1.0,20131231,Cuba,Chavito,Cuba,192,2.747602563,2013
7801,3/31/13,0.78,20130331,Cyprus,Euro,Cyprus,196,-6.553078255,2013
7802,3/31/13,0.789,20130331,Cyprus,Pound,Cyprus,196,-6.553078255,2013
7803,6/30/13,0.77,20130630,Cyprus,Euro,Cyprus,196,-6.553078255,2013
7804,6/30/13,0.789,20130630,Cyprus,Pound,Cyprus,196,-6.553078255,2013
7805,9/30/13,0.74,20130930,Cyprus,Euro,Cyprus,196,-6.553078255,2013
7806,9/30/13,0.789,20130930,Cyprus,Pound,Cyprus,196,-6.553078255,2013
7807,12/31/13,0.726,20131231,Cyprus,Euro,Cyprus,196,-6.553078255,2013
7808,12/31/13,0.789,20131231,Cyprus,Pound,Cyprus,196,-6.553078255,2013
7809,3/31/13,5.82,20130331,Denmark,Krone,Denmark,208,0.933340972,2013
7810,6/30/13,5.71,20130630,Denmark,Krone,Denmark,208,0.933340972,2013
7811,9/30/13,5.53,20130930,Denmark,Krone,Denmark,208,0.933340972,2013
7812,12/31/13,5.419,20131231,Denmark,Krone,Denmark,208,0.933340972,2013
7813,3/31/13,177.0,20130331,Djibouti,Franc,Djibouti,262,0.0,2013
7814,6/30/13,177.0,20130630,Djibouti,Franc,Djibouti,262,0.0,2013
7815,9/30/13,177.0,20130930,Djibouti,Franc,Djibouti,262,0.0,2013
7816,12/31/13,177.0,20131231,Djibouti,Franc,Djibouti,262,0.0,2013
7817,3/31/13,40.86,20130331,Dominican Republic,Peso,Dominican Republic,214,4.875205093,2013
7818,6/30/13,41.58,20130630,Dominican Republic,Peso,Dominican Republic,214,4.875205093,2013
7819,9/30/13,42.62,20130930,Dominican Republic,Peso,Dominican Republic,214,4.875205093,2013
7820,12/31/13,42.65,20131231,Dominican Republic,Peso,Dominican Republic,214,4.875205093,2013
7821,3/31/13,1.0,20130331,Ecuador,Dolares,Ecuador,218,4.946511267,2013
7822,6/30/13,1.0,20130630,Ecuador,Dolares,Ecuador,218,4.946511267,2013
7823,9/30/13,1.0,20130930,Ecuador,Dolares,Ecuador,218,4.946511267,2013
7824,12/31/13,1.0,20131231,Ecuador,Dolares,Ecuador,218,4.946511267,2013
7825,3/31/13,6.8,20130331,Egypt,Pound,Egypt,818,2.185466054,2013
7826,6/30/13,7.02,20130630,Egypt,Pound,Egypt,818,2.185466054,2013
7827,9/30/13,6.89,20130930,Egypt,Pound,Egypt,818,2.185466054,2013
7828,12/31/13,6.948,20131231,Egypt,Pound,Egypt,818,2.185466054,2013
7829,3/31/13,1.0,20130331,El Salvador,Colon,El Salvador,222,2.182952183,2013
7830,6/30/13,1.0,20130630,El Salvador,Colon,El Salvador,222,2.182952183,2013
7831,9/30/13,1.0,20130930,El Salvador,Colon,El Salvador,222,2.182952183,2013
7832,12/31/13,1.0,20131231,El Salvador,Colon,El Salvador,222,2.182952183,2013
7833,3/31/13,511.67,20130331,Equatorial Guinea,CFA Franc,Equatorial Guinea,226,-4.133198501,2013
7834,6/30/13,501.41,20130630,Equatorial Guinea,CFA Franc,Equatorial Guinea,226,-4.133198501,2013
7835,9/30/13,485.93,20130930,Equatorial Guinea,CFA Franc,Equatorial Guinea,226,-4.133198501,2013
7836,12/31/13,476.54,20131231,Equatorial Guinea,CFA Franc,Equatorial Guinea,226,-4.133198501,2013
7837,3/31/13,15.0,20130331,Eritrea,Nakfa,Eritrea,232,0.0,2013
7838,6/30/13,15.0,20130630,Eritrea,Nakfa,Eritrea,232,0.0,2013
7839,9/30/13,15.0,20130930,Eritrea,Nakfa,Eritrea,232,0.0,2013
7840,12/31/13,15.0,20131231,Eritrea,Nakfa,Eritrea,232,0.0,2013
7841,3/31/13,0.78,20130331,Estonia,Euro,Estonia,233,1.458428636,2013
7842,3/31/13,11.697,20130331,Estonia,Kroon,Estonia,233,1.458428636,2013
7843,6/30/13,0.77,20130630,Estonia,Euro,Estonia,233,1.458428636,2013
7844,6/30/13,11.697,20130630,Estonia,Kroon,Estonia,233,1.458428636,2013
7845,9/30/13,0.74,20130930,Estonia,Euro,Estonia,233,1.458428636,2013
7846,9/30/13,11.697,20130930,Estonia,Kroon,Estonia,233,1.458428636,2013
7847,12/31/13,0.726,20131231,Estonia,Euro,Estonia,233,1.458428636,2013
7848,12/31/13,11.697,20131231,Estonia,Kroon,Estonia,233,1.458428636,2013
7849,3/31/13,18.4,20130331,Ethiopia,Birr,Ethiopia,231,10.58227005,2013
7850,6/30/13,18.64,20130630,Ethiopia,Birr,Ethiopia,231,10.58227005,2013
7851,9/30/13,18.83,20130930,Ethiopia,Birr,Ethiopia,231,10.58227005,2013
7852,12/31/13,19.06,20131231,Ethiopia,Birr,Ethiopia,231,10.58227005,2013
7853,3/31/13,0.78,20130331,Euro Zone,Euro,Euro Zone,1,-0.219470779,2013
7854,6/30/13,0.77,20130630,Euro Zone,Euro,Euro Zone,1,-0.219470779,2013
7855,9/30/13,0.74,20130930,Euro Zone,Euro,Euro Zone,1,-0.219470779,2013
7856,12/31/13,0.726,20131231,Euro Zone,Euro,Euro Zone,1,-0.219470779,2013
7857,3/31/13,1.76,20130331,Fiji,Dollar,Fiji,242,4.73421949,2013
7858,6/30/13,1.86,20130630,Fiji,Dollar,Fiji,242,4.73421949,2013
7859,9/30/13,1.83,20130930,Fiji,Dollar,Fiji,242,4.73421949,2013
7860,12/31/13,1.864,20131231,Fiji,Dollar,Fiji,242,4.73421949,2013
7861,3/31/13,0.78,20130331,Finland,Euro,Finland,246,-0.901696316,2013
7862,6/30/13,0.77,20130630,Finland,Euro,Finland,246,-0.901696316,2013
7863,9/30/13,0.74,20130930,Finland,Euro,Finland,246,-0.901696316,2013
7864,12/31/13,0.726,20131231,Finland,Euro,Finland,246,-0.901696316,2013
7865,3/31/13,0.78,20130331,France,Euro,France,250,0.576326675,2013
7866,6/30/13,0.77,20130630,France,Euro,France,250,0.576326675,2013
7867,9/30/13,0.74,20130930,France,Euro,France,250,0.576326675,2013
7868,12/31/13,0.726,20131231,France,Euro,France,250,0.576326675,2013
7869,3/31/13,511.67,20130331,Gabon,CFA Franc,Gabon,266,5.638699003,2013
7870,6/30/13,501.41,20130630,Gabon,CFA Franc,Gabon,266,5.638699003,2013
7871,9/30/13,485.93,20130930,Gabon,CFA Franc,Gabon,266,5.638699003,2013
7872,12/31/13,476.54,20131231,Gabon,CFA Franc,Gabon,266,5.638699003,2013
7873,3/31/13,35.0,20130331,Gambia,Dalasi,Gambia,270,2.87276879,2013
7874,6/30/13,39.0,20130630,Gambia,Dalasi,Gambia,270,2.87276879,2013
7875,9/30/13,34.0,20130930,Gambia,Dalasi,Gambia,270,2.87276879,2013
7876,12/31/13,39.0,20131231,Gambia,Dalasi,Gambia,270,2.87276879,2013
7877,3/31/13,1.66,20130331,Georgia,Lari,Georgia,268,3.615553719,2013
7878,6/30/13,1.66,20130630,Georgia,Lari,Georgia,268,3.615553719,2013
7879,9/30/13,1.67,20130930,Georgia,Lari,Georgia,268,3.615553719,2013
7880,12/31/13,1.74,20131231,Georgia,Lari,Georgia,268,3.615553719,2013
7881,3/31/13,1.94,20130331,Ghana,Second Cedi,Ghana,288,7.312525017,2013
7882,6/30/13,2.02,20130630,Ghana,Second Cedi,Ghana,288,7.312525017,2013
7883,9/30/13,2.16,20130930,Ghana,Second Cedi,Ghana,288,7.312525017,2013
7884,12/31/13,2.35,20131231,Ghana,Second Cedi,Ghana,288,7.312525017,2013
7885,3/31/13,0.78,20130331,Greece,Euro,Greece,300,-2.515997222,2013
7886,6/30/13,0.77,20130630,Greece,Euro,Greece,300,-2.515997222,2013
7887,9/30/13,0.74,20130930,Greece,Euro,Greece,300,-2.515997222,2013
7888,12/31/13,0.726,20131231,Greece,Euro,Greece,300,-2.515997222,2013
7889,3/31/13,2.7,20130331,Grenada,E.Caribbean Dollar,Grenada,308,2.351098017,2013
7890,6/30/13,2.7,20130630,Grenada,E.Caribbean Dollar,Grenada,308,2.351098017,2013
7891,9/30/13,2.7,20130930,Grenada,E.Caribbean Dollar,Grenada,308,2.351098017,2013
7892,12/31/13,2.7,20131231,Grenada,E.Caribbean Dollar,Grenada,308,2.351098017,2013
7893,3/31/13,7.78,20130331,Guatemala,Quetzal,Guatemala,320,3.694819199,2013
7894,6/30/13,7.83,20130630,Guatemala,Quetzal,Guatemala,320,3.694819199,2013
7895,9/30/13,7.93,20130930,Guatemala,Quetzal,Guatemala,320,3.694819199,2013
7896,12/31/13,7.841,20131231,Guatemala,Quetzal,Guatemala,320,3.694819199,2013
7897,3/31/13,511.67,20130331,Guinea Bissau,CFA Franc,Guinea Bissau,324,3.945687087,2013
7898,6/30/13,501.41,20130630,Guinea Bissau,CFA Franc,Guinea Bissau,324,3.945687087,2013
7899,9/30/13,485.93,20130930,Guinea Bissau,CFA Franc,Guinea Bissau,324,3.945687087,2013
7900,12/31/13,475.0,20131231,Guinea Bissau,CFA Franc,Guinea Bissau,324,3.945687087,2013
7901,3/31/13,202.0,20130331,Guyana,Dollar,Guyana,328,3.653384333,2013
7902,6/30/13,202.0,20130630,Guyana,Dollar,Guyana,328,3.653384333,2013
7903,9/30/13,202.0,20130930,Guyana,Dollar,Guyana,328,3.653384333,2013
7904,12/31/13,202.0,20131231,Guyana,Dollar,Guyana,328,3.653384333,2013
7905,3/31/13,42.5,20130331,Haiti,Gourde,Haiti,332,4.324784115,2013
7906,6/30/13,42.2,20130630,Haiti,Gourde,Haiti,332,4.324784115,2013
7907,9/30/13,43.07,20130930,Haiti,Gourde,Haiti,332,4.324784115,2013
7908,12/31/13,43.55,20131231,Haiti,Gourde,Haiti,332,4.324784115,2013
7909,3/31/13,19.91,20130331,Honduras,Lempira,Honduras,340,2.791559757,2013
7910,6/30/13,19.91,20130630,Honduras,Lempira,Honduras,340,2.791559757,2013
7911,9/30/13,20.42,20130930,Honduras,Lempira,Honduras,340,2.791559757,2013
7912,12/31/13,20.42,20131231,Honduras,Lempira,Honduras,340,2.791559757,2013
7913,3/31/13,7.76,20130331,Hong Kong,Dollar,Hong Kong,344,3.101552956,2013
7914,6/30/13,7.76,20130630,Hong Kong,Dollar,Hong Kong,344,3.101552956,2013
7915,9/30/13,7.75,20130930,Hong Kong,Dollar,Hong Kong,344,3.101552956,2013
7916,12/31/13,7.753,20131231,Hong Kong,Dollar,Hong Kong,344,3.101552956,2013
7917,3/31/13,237.29,20130331,Hungary,Forint,Hungary,348,1.802522101,2013
7918,6/30/13,226.35,20130630,Hungary,Forint,Hungary,348,1.802522101,2013
7919,9/30/13,220.45,20130930,Hungary,Forint,Hungary,348,1.802522101,2013
7920,12/31/13,215.73,20131231,Hungary,Forint,Hungary,348,1.802522101,2013
7921,3/31/13,123.52,20130331,Iceland,Krona,Iceland,352,4.55246032,2013
7922,6/30/13,123.19,20130630,Iceland,Krona,Iceland,352,4.55246032,2013
7923,9/30/13,120.91,20130930,Iceland,Krona,Iceland,352,4.55246032,2013
7924,12/31/13,115.03,20131231,Iceland,Krona,Iceland,352,4.55246032,2013
7925,3/31/13,54.15,20130331,India,Rupee,India,356,6.386106401,2013
7926,6/30/13,59.55,20130630,India,Rupee,India,356,6.386106401,2013
7927,9/30/13,62.5,20130930,India,Rupee,India,356,6.386106401,2013
7928,12/31/13,61.5,20131231,India,Rupee,India,356,6.386106401,2013
7929,3/31/13,9625.0,20130331,Indonesia,Rupiah,Indonesia,360,5.557263689,2013
7930,6/30/13,9875.0,20130630,Indonesia,Rupiah,Indonesia,360,5.557263689,2013
7931,9/30/13,11475.0,20130930,Indonesia,Rupiah,Indonesia,360,5.557263689,2013
7932,12/31/13,12100.0,20131231,Indonesia,Rupiah,Indonesia,360,5.557263689,2013
7933,3/31/13,8229.0,20130331,Iran,Rial,Iran,364,-1.521979205,2013
7934,6/30/13,8229.0,20130630,Iran,Rial,Iran,364,-1.521979205,2013
7935,9/30/13,8229.0,20130930,Iran,Rial,Iran,364,-1.521979205,2013
7936,12/31/13,8229.0,20131231,Iran,Rial,Iran,364,-1.521979205,2013
7937,3/31/13,1166.0,20130331,Iraq,Dinar,Iraq,368,7.628571185,2013
7938,6/30/13,1166.0,20130630,Iraq,Dinar,Iraq,368,7.628571185,2013
7939,9/30/13,1166.0,20130930,Iraq,Dinar,Iraq,368,7.628571185,2013
7940,12/31/13,1166.0,20131231,Iraq,Dinar,Iraq,368,7.628571185,2013
7941,3/31/13,0.78,20130331,Ireland,Euro,Ireland,372,1.174614374,2013
7942,6/30/13,0.77,20130630,Ireland,Euro,Ireland,372,1.174614374,2013
7943,9/30/13,0.74,20130930,Ireland,Euro,Ireland,372,1.174614374,2013
7944,12/31/13,0.726,20131231,Ireland,Euro,Ireland,372,1.174614374,2013
7945,3/31/13,3.64,20130331,Israel,Shekel,Israel,376,4.415501587,2013
7946,6/30/13,3.62,20130630,Israel,Shekel,Israel,376,4.415501587,2013
7947,9/30/13,3.54,20130930,Israel,Shekel,Israel,376,4.415501587,2013
7948,12/31/13,3.469,20131231,Israel,Shekel,Israel,376,4.415501587,2013
7949,3/31/13,0.78,20130331,Italy,Euro,Italy,380,-1.841065451,2013
7950,6/30/13,0.77,20130630,Italy,Euro,Italy,380,-1.841065451,2013
7951,9/30/13,0.74,20130930,Italy,Euro,Italy,380,-1.841065451,2013
7952,12/31/13,0.726,20131231,Italy,Euro,Italy,380,-1.841065451,2013
7953,3/31/13,96.0,20130331,Jamaica,Dollar,Jamaica,388,0.517686013,2013
7954,6/30/13,99.0,20130630,Jamaica,Dollar,Jamaica,388,0.517686013,2013
7955,9/30/13,101.0,20130930,Jamaica,Dollar,Jamaica,388,0.517686013,2013
7956,12/31/13,104.0,20131231,Jamaica,Dollar,Jamaica,388,0.517686013,2013
7957,3/31/13,94.06,20130331,Japan,Yen,Japan,392,2.005100177,2013
7958,6/30/13,99.0,20130630,Japan,Yen,Japan,392,2.005100177,2013
7959,9/30/13,97.81,20130930,Japan,Yen,Japan,392,2.005100177,2013
7960,12/31/13,105.01,20131231,Japan,Yen,Japan,392,2.005100177,2013
7961,3/31/13,0.71,20130331,Jordan,Dinar,Jordan,400,2.609947375,2013
7962,6/30/13,0.71,20130630,Jordan,Dinar,Jordan,400,2.609947375,2013
7963,9/30/13,0.71,20130930,Jordan,Dinar,Jordan,400,2.609947375,2013
7964,12/31/13,0.708,20131231,Jordan,Dinar,Jordan,400,2.609947375,2013
7965,3/31/13,150.9,20130331,Kazakhstan,Tenge,Kazakhstan,398,5.999999997,2013
7966,6/30/13,151.8,20130630,Kazakhstan,Tenge,Kazakhstan,398,5.999999997,2013
7967,9/30/13,153.6,20130930,Kazakhstan,Tenge,Kazakhstan,398,5.999999997,2013
7968,12/31/13,153.6,20131231,Kazakhstan,Tenge,Kazakhstan,398,5.999999997,2013
7969,3/31/13,85.25,20130331,Kenya,Shilling,Kenya,404,3.797848393,2013
7970,6/30/13,85.5,20130630,Kenya,Shilling,Kenya,404,3.797848393,2013
7971,9/30/13,86.6,20130930,Kenya,Shilling,Kenya,404,3.797848393,2013
7972,12/31/13,86.4,20131231,Kenya,Shilling,Kenya,404,3.797848393,2013
7973,3/31/13,0.29,20130331,Kuwait,Dinar,Kuwait,414,1.149300437,2013
7974,6/30/13,0.29,20130630,Kuwait,Dinar,Kuwait,414,1.149300437,2013
7975,9/30/13,0.28,20130930,Kuwait,Dinar,Kuwait,414,1.149300437,2013
7976,12/31/13,0.282,20131231,Kuwait,Dinar,Kuwait,414,1.149300437,2013
7977,3/31/13,47.6,20130331,Kyrgyzstan,Som,Kyrgyzstan,417,10.91546945,2013
7978,6/30/13,48.2,20130630,Kyrgyzstan,Som,Kyrgyzstan,417,10.91546945,2013
7979,9/30/13,48.8,20130930,Kyrgyzstan,Som,Kyrgyzstan,417,10.91546945,2013
7980,12/31/13,49.4,20131231,Kyrgyzstan,Som,Kyrgyzstan,417,10.91546945,2013
7981,3/31/13,7731.0,20130331,Laos,Kip,Laos,418,8.026300227,2013
7982,6/30/13,7749.0,20130630,Laos,Kip,Laos,418,8.026300227,2013
7983,9/30/13,7833.0,20130930,Laos,Kip,Laos,418,8.026300227,2013
7984,12/31/13,8006.0,20131231,Laos,Kip,Laos,418,8.026300227,2013
7985,3/31/13,0.55,20130331,Latvia,LATS,Latvia,428,2.007966879,2013
7986,6/30/13,0.54,20130630,Latvia,LATS,Latvia,428,2.007966879,2013
7987,9/30/13,0.52,20130930,Latvia,LATS,Latvia,428,2.007966879,2013
7988,12/31/13,0.508,20131231,Latvia,LATS,Latvia,428,2.007966879,2013
7989,3/31/13,1500.0,20130331,Lebanon,Pound,Lebanon,422,3.827873499,2013
7990,6/30/13,1500.0,20130630,Lebanon,Pound,Lebanon,422,3.827873499,2013
7991,9/30/13,1500.0,20130930,Lebanon,Pound,Lebanon,422,3.827873499,2013
7992,12/31/13,1500.0,20131231,Lebanon,Pound,Lebanon,422,3.827873499,2013
7993,3/31/13,9.25,20130331,Lesotho,Maloti,Lesotho,426,1.792525556,2013
7994,6/30/13,9.97,20130630,Lesotho,Maloti,Lesotho,426,1.792525556,2013
7995,9/30/13,10.08,20130930,Lesotho,Maloti,Lesotho,426,1.792525556,2013
7996,12/31/13,10.48,20131231,Lesotho,Maloti,Lesotho,426,1.792525556,2013
7997,3/31/13,49.0,20130331,Liberia,Dollar,Liberia,430,8.687287816,2013
7998,6/30/13,49.1727,20130630,Liberia,Dollar,Liberia,430,8.687287816,2013
7999,9/30/13,50.083,20130930,Liberia,Dollar,Liberia,430,8.687287816,2013
8000,12/31/13,79.01,20131231,Liberia,Dollar,Liberia,430,8.687287816,2013
8001,3/31/13,1.28,20130331,Libya,Dinar,Libya,434,-17.99796157,2013
8002,6/30/13,1.27,20130630,Libya,Dinar,Libya,434,-17.99796157,2013
8003,9/30/13,1.24,20130930,Libya,Dinar,Libya,434,-17.99796157,2013
8004,12/31/13,1.229,20131231,Libya,Dinar,Libya,434,-17.99796157,2013
8005,3/31/13,0.78,20130331,Luxembourg,Euro,Luxembourg,442,3.171790499,2013
8006,6/30/13,0.77,20130630,Luxembourg,Euro,Luxembourg,442,3.171790499,2013
8007,9/30/13,0.74,20130930,Luxembourg,Euro,Luxembourg,442,3.171790499,2013
8008,12/31/13,0.726,20131231,Luxembourg,Euro,Luxembourg,442,3.171790499,2013
8009,3/31/13,2234.26,20130331,Madagascar,Franc,Madagascar,450,2.300376228,2013
8010,6/30/13,2187.4299,20130630,Madagascar,Franc,Madagascar,450,2.300376228,2013
8011,9/30/13,2214.8799,20130930,Madagascar,Franc,Madagascar,450,2.300376228,2013
8012,12/31/13,2236.01,20131231,Madagascar,Franc,Madagascar,450,2.300376228,2013
