	Record Date	Exchange Rate	Effective Date	Country	Currency	Country Name	Country Code	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023
10844	9/30/02	668.64	20020930	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
10809	12/31/02	628.89	20021231	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
10545	3/31/03	607.57	20030331	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
10392	6/30/03	549.0	20030630	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
10239	9/30/03	556.0	20030930	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
10086	12/31/03	528.72	20031231	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
9933	3/31/04	535.04	20040331	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
9780	6/30/04	537.15	20040630	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
9618	9/30/04	537.68	20040930	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
9454	12/31/04	493.54	20041231	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
9289	3/31/05	493.65	20050331	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
9122	6/30/05	530.65	20050630	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
8958	9/30/05	534.08	20050930	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
8789	12/31/05	555.04	20051231	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
8620	3/31/06	551.17	20060331	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
8450	6/30/06	509.89	20060630	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
8284	9/30/06	512.49	20060930	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
8112	12/31/06	498.16	20061231	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
7939	3/31/07	487.04	20070331	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
7770	6/30/07	487.04	20070630	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
7599	9/30/07	480.24	20070930	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
7428	12/31/07	446.08	20071231	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
7262	3/31/08	429.0	20080331	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
7103	6/30/08	465.0	20080630	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
6948	9/30/08	509.0	20080930	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
6789	12/31/08	479.5	20081231	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
6635	3/31/09	515.0	20090331	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
6480	6/30/09	465.01	20090630	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
6329	9/30/09	456.95	20090930	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
6174	12/31/09	454.89	20091231	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
6019	3/31/10	533.82	20100331	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
5865	6/30/10	532.0	20100630	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
5709	9/30/10	516.53	20100930	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
5551	12/31/10	503.3	20101231	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
5394	3/31/11	474.3	20110331	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
5235	6/30/11	453.48	20110630	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
5077	9/30/11	485.39	20110930	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
4920	12/31/11	501.73	20111231	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
4760	3/31/12	491.39	20120331	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
4601	6/30/12	528.7	20120630	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
4441	9/30/12	506.57	20120930	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
4281	12/31/12	496.0	20121231	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
4120	3/31/13	511.67	20130331	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
3959	6/30/13	501.41	20130630	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
3798	9/30/13	485.93	20130930	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
3637	12/31/13	475.0	20131231	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
3476	3/31/14	477.79	20140331	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
3315	6/30/14	480.52	20140630	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
3154	9/30/14	516.65	20140930	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
2993	12/31/14	538.7	20141231	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
2879	12/31/19	582.0	20191231	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
2580	3/31/20	589.0	20200331	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
2419	6/30/20	593.02	20200630	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
2386	9/30/20	556.0	20200930	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
2168	12/31/20	529.0	20201231	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
2001	3/31/21	562.06	20210331	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
1794	6/30/21	553.27	20210630	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
1715	9/30/21	569.49	20210930	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
1450	12/31/21	581.84	20211231	Burkina Faso	CFA Franc	Burkina Faso	BFA	6.613405745	4.35296383	7.802493889	4.478452137	8.661873228	6.253164688	4.111379018	5.799991741	2.961950859	8.446281577	6.622562613	6.45267238	5.792584845	4.326845615	3.921228794	5.957976708	6.203489411	6.604569068	5.486455427	1.92199069	6.937860517	1.780492183	0.0
